phase_type,noise_level,task,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス
training,-1.0,0,0.6171428561210632,3.284121036529541,4.13477087020874,25.007915496826172,44.0,,,,,/work/outputs/2025-09-10/06-16-26-573244/checkpoints/val/accuracy.ckpt
training,-1.0,1,0.7396551966667175,3.2444851398468018,4.198083400726318,25.00790786743164,44.0,,,,,/work/outputs/2025-09-10/06-16-48-738341/checkpoints/val/accuracy.ckpt
training,-1.0,2,0.7834091186523438,3.1429193019866943,4.23122501373291,25.007843017578125,44.0,,,,,/work/outputs/2025-09-10/06-17-16-085148/checkpoints/val/accuracy.ckpt
training,-1.0,3,0.7712069153785706,3.380673408508301,4.495520114898682,25.007835388183594,44.0,,,,,/work/outputs/2025-09-10/06-17-47-865637/checkpoints/val/accuracy.ckpt
training,-1.0,4,0.7243150472640991,3.3265862464904785,4.267474174499512,25.007848739624023,44.0,,,,,/work/outputs/2025-09-10/06-18-23-159182/checkpoints/val/accuracy.ckpt
training,-1.0,5,0.6997159123420715,3.3422834873199463,4.893515110015869,25.007827758789062,44.0,,,,,/work/outputs/2025-09-10/06-19-02-546798/checkpoints/val/accuracy.ckpt
training,-1.0,6,0.6435922384262085,3.3606956005096436,4.789463520050049,25.007837295532227,44.0,,,,,/work/outputs/2025-09-10/06-19-45-222657/checkpoints/val/accuracy.ckpt
