phase_type,noise_level,task,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス
training,-1.0,0,0.8846428394317627,3.833719253540039,4.674826145172119,287.5044860839844,300.0,,,,,/work/outputs/2025-09-10/06-20-31-232084/checkpoints/val/accuracy.ckpt
training,-1.0,1,0.9091379046440125,3.6124143600463867,3.9403891563415527,287.5044860839844,300.0,,,,,/work/outputs/2025-09-10/06-20-56-533096/checkpoints/val/accuracy.ckpt
training,-1.0,2,0.9046590924263,3.663343667984009,5.521114826202393,287.5044250488281,300.0,,,,,/work/outputs/2025-09-10/06-21-26-084089/checkpoints/val/accuracy.ckpt
training,-1.0,3,0.8656034469604492,3.5696263313293457,4.825384140014648,287.5044250488281,300.0,,,,,/work/outputs/2025-09-10/06-21-59-579039/checkpoints/val/accuracy.ckpt
training,-1.0,4,0.8686301112174988,3.962881088256836,7.8753132820129395,287.5044250488281,300.0,,,,,/work/outputs/2025-09-10/06-22-36-881382/checkpoints/val/accuracy.ckpt
training,-1.0,5,0.8677272796630859,4.22584867477417,6.155926704406738,287.50439453125,300.0,,,,,/work/outputs/2025-09-10/06-23-19-249085/checkpoints/val/accuracy.ckpt
training,-1.0,6,0.7580582499504089,4.046599388122559,5.352696895599365,287.5044250488281,300.0,,,,,/work/outputs/2025-09-10/06-24-04-996686/checkpoints/val/accuracy.ckpt
