ステータス,モデル,データセット,dataset_seed,LSTMCell,optimizer,scheduler,batch,model.n_layers,model.d_model,units,output_units,エポック数,ode_solver_unfolds,input_mapping,検証精度 (Val Acc),テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),学習時間/epoch,訓練時 Memoey Allocated [MB],推論時 Memoey Allocated [MB],チェックポイントパス,wandbリンク,備考
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9472155570983887,38.61935806274414,40.87604522705078,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6kmf8k5m,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9472155570983887,38.61935806274414,40.87604522705078,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6kmf8k5m,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9323918223381042,39.34123611450195,40.214393615722656,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/tfd6pw7n,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9323918223381042,39.34123611450195,40.214393615722656,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/tfd6pw7n,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8734976053237915,36.514888763427734,39.110206604003906,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/aeyk2i4g,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8734976053237915,36.514888763427734,39.110206604003906,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/aeyk2i4g,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9453125,38.6959114074707,40.50581359863281,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/elpnexkt,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9453125,38.6959114074707,40.50581359863281,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/elpnexkt,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.4392027258872986,36.2844352722168,37.36216735839844,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6k6m32nk,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.4392027258872986,36.2844352722168,37.36216735839844,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6k6m32nk,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8808093070983887,37.217185974121094,43.574462890625,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/yu36j82y,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8808093070983887,37.217185974121094,43.574462890625,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/yu36j82y,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9473156929016113,36.99810791015625,38.10873794555664,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/rf1oajs1,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9473156929016113,36.99810791015625,38.10873794555664,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/rf1oajs1,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.29877805709838867,38.90596008300781,41.18722152709961,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/fwxd6b65,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.29877805709838867,38.90596008300781,41.18722152709961,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/fwxd6b65,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.5189303159713745,39.178794860839844,41.4446907043457,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/rtaddh8l,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.5189303159713745,39.178794860839844,41.4446907043457,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/rtaddh8l,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8848156929016113,36.97433090209961,38.67747497558594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/8k8brrlt,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8848156929016113,36.97433090209961,38.67747497558594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/8k8brrlt,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.950120210647583,38.71170425415039,41.530948638916016,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/0x16apqw,
