phase_type,noise_level,task,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス
inference,-1,0,0.8859999775886536,60.523014068603516,63.24787139892578,36.78740310668945,48.0,,,,,N/A
inference,-1,0,0.7429999709129333,62.089542388916016,65.63346099853516,36.78740310668945,48.0,,,,,N/A
inference,-1,1,0.9300000071525574,61.72602844238281,68.23777770996094,36.787109375,49.5,,,,,N/A
inference,-1,0,0.6119999885559082,60.874183654785156,63.48919677734375,36.78740310668945,48.0,,,,,N/A
inference,-1,1,0.795714259147644,61.08700180053711,65.33562469482422,36.787109375,49.5,,,,,N/A
inference,-1,2,0.9325000047683716,61.490142822265625,65.55522155761719,36.787109375,49.16666793823242,,,,,N/A
inference,-1,0,0.625,62.23408508300781,65.03248596191406,36.78740310668945,48.0,,,,,N/A
inference,-1,1,0.7950000166893005,61.96683120727539,68.84632873535156,36.787109375,49.5,,,,,N/A
inference,-1,2,0.9304999709129333,61.39780807495117,67.1075668334961,36.787109375,49.16666793823242,,,,,N/A
inference,-1,3,0.9300000071525574,62.34186935424805,66.77830505371094,36.787010192871094,49.33333206176758,,,,,N/A
inference,-1,0,0.6150000095367432,60.830352783203125,64.74142456054688,36.78740310668945,48.0,,,,,N/A
inference,-1,1,0.7642857432365417,61.68013000488281,65.68756866455078,36.787109375,49.5,,,,,N/A
inference,-1,2,0.8669999837875366,60.00495529174805,62.286659240722656,36.787109375,49.16666793823242,,,,,N/A
inference,-1,3,0.8837500214576721,62.008121490478516,67.29888916015625,36.787010192871094,49.33333206176758,,,,,N/A
inference,-1,4,0.9235714077949524,61.50303649902344,64.82194519042969,36.78719711303711,49.411766052246094,,,,,N/A
