phase,phase_type,train_seed,test_seed,task_id,noise_level,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス,wandbリンク
test_only,inference,-1,42,6,0.2,0.8982142806053162,3.0296630859375,4.630606651306152,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/9qi6grb3
test_only,inference,-1,42,6,0.3,0.9010714292526245,3.035858154296875,4.247341632843018,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/d2m43jfo
test_only,inference,-1,42,6,0.4,0.9028571248054504,2.9213898181915283,3.693526029586792,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/xajuuv87
test_only,inference,-1,42,6,0.5,0.9021428823471069,2.9237112998962402,3.6368408203125,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/46dl36j4
test_only,inference,-1,42,6,0.6,0.9032142758369446,2.902306318283081,3.8248958587646484,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/fchjyavp
test_only,inference,-1,42,6,0.7,0.9032142758369446,3.083653688430786,6.069218635559082,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/pv52it94
test_only,inference,-1,42,6,0.0,0.8864285945892334,2.971836805343628,3.8778598308563232,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/a0uby0ha
test_only,inference,-1,42,6,0.1,0.8892857432365417,2.9811720848083496,4.618545055389404,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/i06fjmym
test_only,inference,-1,42,6,0.2,0.8974999785423279,2.8651068210601807,3.674548387527466,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/e1pingvk
test_only,inference,-1,42,6,0.3,0.9003571271896362,2.93123722076416,3.9152755737304688,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/qry30awm
test_only,inference,-1,42,6,0.4,0.9017857313156128,2.957721710205078,4.0473175048828125,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/9yyz1lw6
test_only,inference,-1,42,6,0.5,0.9024999737739563,3.321218729019165,6.187548637390137,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/uk9h34w0
test_only,inference,-1,42,6,0.6,0.9014285802841187,3.2336814403533936,7.134348392486572,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/l4v4zcjg
test_only,inference,-1,42,6,0.7,0.9017857313156128,2.989577293395996,3.4320874214172363,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/2krr6ewn
test_only,inference,-1,42,6,0.8,0.9021428823471069,3.0720911026000977,4.044893264770508,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/81o8wrux
test_only,inference,-1,42,6,0.0,0.887499988079071,2.9343268871307373,4.285098075866699,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/lqvzyp4w
test_only,inference,-1,42,6,0.1,0.887499988079071,3.1606976985931396,4.451236248016357,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/d65ckxnk
test_only,inference,-1,42,6,0.2,0.8942857384681702,3.020474672317505,4.549156665802002,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/59wumkl1
test_only,inference,-1,42,6,0.3,0.8989285826683044,3.262866973876953,6.702521800994873,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ov7r5an0
test_only,inference,-1,42,6,0.4,0.9007142782211304,2.9044692516326904,3.6545701026916504,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/1f3jczb8
test_only,inference,-1,42,6,0.5,0.9003571271896362,3.2080817222595215,6.589083194732666,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/jamzwai4
test_only,inference,-1,42,6,0.6,0.9014285802841187,3.2452189922332764,4.577890872955322,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/4engdqrh
test_only,inference,-1,42,6,0.7,0.9007142782211304,2.981210231781006,4.191779136657715,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/dozdqv0w
test_only,inference,-1,42,6,0.8,0.8992857336997986,3.1733877658843994,6.162698745727539,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/b35cq79w
test_only,inference,-1,42,6,0.9,0.9007142782211304,3.013204574584961,4.2707061767578125,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/tecqz3hh
test_only,inference,-1,42,6,0.0,0.8860714435577393,2.9157216548919678,3.438141107559204,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/3f474qwv
test_only,inference,-1,42,6,0.1,0.887499988079071,2.975191116333008,4.061110496520996,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/q7k8e39y
test_only,inference,-1,42,6,0.2,0.8932142853736877,3.020155191421509,3.9248135089874268,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/gqdr9qlq
test_only,inference,-1,42,6,0.3,0.895714282989502,3.162879467010498,5.855277061462402,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/loen0h4y
test_only,inference,-1,42,6,0.4,0.9003571271896362,3.0135085582733154,4.39875602722168,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/3lirh8m4
test_only,inference,-1,42,6,0.5,0.8999999761581421,2.939112424850464,3.9440901279449463,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/sbnlxqtv
test_only,inference,-1,42,6,0.6,0.8999999761581421,2.9438483715057373,4.032229900360107,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/pqtks3qe
test_only,inference,-1,42,6,0.7,0.9007142782211304,3.258204698562622,6.497649669647217,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/vzyxa0ag
test_only,inference,-1,42,6,0.8,0.9007142782211304,2.9136531352996826,4.036633491516113,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/bpvqhrgs
test_only,inference,-1,42,6,0.9,0.9003571271896362,2.961071491241455,3.584958791732788,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ir8l46hs
test_only,inference,-1,42,6,1.0,0.9014285802841187,2.9822165966033936,4.015805244445801,25.375102996826172,44.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/zxcyqljy
