phase,phase_type,train_seed,test_seed,task_id,noise_level,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス,wandbリンク
test_only,inference,-1,42,6,0.4,0.9060714244842529,60.633544921875,63.12217712402344,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/opctsgip
test_only,inference,-1,42,6,0.5,0.9032142758369446,62.317237854003906,67.55572509765625,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/adn7rb9v
test_only,inference,-1,42,6,0.6,0.8996428847312927,62.67677307128906,66.06351470947266,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/c4ooliqz
test_only,inference,-1,42,6,0.0,0.9075000286102295,65.52933502197266,68.07994842529297,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6dgkhic8
test_only,inference,-1,42,6,0.1,0.9071428775787354,60.952781677246094,64.23599243164062,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/cvibil6y
test_only,inference,-1,42,6,0.2,0.9117857217788696,61.26465606689453,65.37648010253906,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/lpu4ntgs
test_only,inference,-1,42,6,0.3,0.9089285731315613,61.19013595581055,64.23741149902344,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/zrgy80g7
test_only,inference,-1,42,6,0.4,0.9089285731315613,61.90938186645508,64.4172592163086,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/sw5ajd13
test_only,inference,-1,42,6,0.5,0.9121428728103638,60.53670120239258,62.152435302734375,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/s9p3esjx
test_only,inference,-1,42,6,0.6,0.9117857217788696,62.38935470581055,67.2911605834961,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/rmgpksfn
test_only,inference,-1,42,6,0.7,0.9096428751945496,62.6513671875,66.29199981689453,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/t67oju5p
test_only,inference,-1,42,6,0.0,0.916785717010498,61.57229232788086,64.00261688232422,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/i0b5ymws
test_only,inference,-1,42,6,0.1,0.9142857193946838,61.31512451171875,64.5802230834961,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/br2pe160
test_only,inference,-1,42,6,0.2,0.9125000238418579,61.439823150634766,66.35713195800781,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ey5zps52
test_only,inference,-1,42,6,0.3,0.918571412563324,61.501773834228516,68.03180694580078,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/7z9y32x6
test_only,inference,-1,42,6,0.4,0.9160714149475098,63.31138610839844,67.91304779052734,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/eqto76qd
test_only,inference,-1,42,6,0.5,0.9132142663002014,61.606388092041016,63.915863037109375,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/xnz7ksxe
test_only,inference,-1,42,6,0.6,0.9110714197158813,61.82147979736328,64.62647247314453,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/l84hmv8p
test_only,inference,-1,42,6,0.7,0.9075000286102295,60.98605728149414,63.342864990234375,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/sqii684u
test_only,inference,-1,42,6,0.8,0.9007142782211304,62.14338302612305,64.69111633300781,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/hv95orbm
test_only,inference,-1,42,6,0.0,0.9192857146263123,65.58214569091797,67.38288879394531,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/nutp984p
test_only,inference,-1,42,6,0.1,0.918571412563324,61.19807052612305,62.50178146362305,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/8s3jp4ko
test_only,inference,-1,42,6,0.2,0.9189285635948181,61.09992599487305,64.19091796875,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/z4fr424j
test_only,inference,-1,42,6,0.3,0.9178571701049805,61.02600860595703,68.22135925292969,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/vrbeuktk
test_only,inference,-1,42,6,0.4,0.920714259147644,61.84746170043945,68.58086395263672,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/7i9k1cp6
test_only,inference,-1,42,6,0.5,0.9200000166893005,61.23757553100586,62.80951690673828,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/2k3783z8
test_only,inference,-1,42,6,0.6,0.9189285635948181,61.43971252441406,65.25410461425781,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/jnzo9pli
test_only,inference,-1,42,6,0.7,0.9189285635948181,60.99655532836914,65.47132110595703,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/z5qmxym4
test_only,inference,-1,42,6,0.8,0.914642870426178,61.47907257080078,66.63714599609375,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/qhfzwk4m
test_only,inference,-1,42,6,0.9,0.9035714268684387,61.80529022216797,65.34612274169922,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/hsojz40i
test_only,inference,-1,42,6,0.0,0.9110714197158813,62.160743713378906,64.45260620117188,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/mir8vrku
test_only,inference,-1,42,6,0.1,0.9135714173316956,61.058101654052734,62.787696838378906,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ayricwrz
test_only,inference,-1,42,6,0.2,0.9085714221000671,60.78851318359375,62.79808044433594,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/sh9ettx0
test_only,inference,-1,42,6,0.3,0.9060714244842529,61.713924407958984,68.9905014038086,36.78672409057617,49.47368240356445,,,,,N/a,https://wandb.ai/yuuharuharuya1120-japan/default/runs/v0r1mdo9
test_only,inference,-1,42,6,0.4,0.9032142758369446,61.49272155761719,63.4894905090332,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/s4f5zo7g
test_only,inference,-1,42,6,0.5,0.9057142734527588,60.56071853637695,62.594764709472656,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/7d4qwdk7
test_only,inference,-1,42,6,0.6,0.9067857265472412,61.91345977783203,64.75514221191406,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/24lk6wco
test_only,inference,-1,42,6,0.7,0.904285728931427,62.63503646850586,65.41825103759766,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/8ld07m9j
test_only,inference,-1,42,6,0.8,0.8974999785423279,62.098121643066406,64.61103820800781,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/31mjkene
test_only,inference,-1,42,6,0.9,0.8960714340209961,61.344505310058594,64.75932312011719,36.78672409057617,49.47368240356445,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/jaxg374s
test_only,inference,-1,42,6,1.0,0.8928571343421936,61.7602653503418,63.45915222167969,36.78672409057617,49.47368240356445,,,,,N/a,https://wandb.ai/yuuharuharuya1120-japan/default/runs/kme69s7i
