phase,phase_type,train_seed,test_seed,task_id,noise_level,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス,wandbリンク
test_only,inference,-1,42,6,0.2,0.8764285445213318,11.147624969482422,12.855765342712402,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/jwkdxym4
test_only,inference,-1,42,6,0.3,0.887499988079071,10.963483810424805,12.571669578552246,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/sug948u0
test_only,inference,-1,42,6,0.4,0.8932142853736877,10.745354652404785,11.92868709564209,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/0eg4t9o9
test_only,inference,-1,42,6,0.5,0.8946428298950195,10.85269832611084,12.427055358886719,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/3ehanutv
test_only,inference,-1,42,6,0.6,0.8999999761581421,10.883771896362305,12.140142440795898,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/9x5dhffj
test_only,inference,-1,42,6,0.7,0.9017857313156128,10.849530220031738,12.039826393127441,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ub38n45b
test_only,inference,-1,42,6,0.0,0.8725000023841858,11.47148609161377,12.766440391540527,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/zdcqjnu4
test_only,inference,-1,42,6,0.1,0.8732143044471741,10.939075469970703,14.696248054504395,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/b2iewj96
test_only,inference,-1,42,6,0.2,0.881428599357605,10.611008644104004,11.663043975830078,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ge5fq51p
test_only,inference,-1,42,6,0.3,0.8857142925262451,10.987433433532715,12.648863792419434,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/61jq4qjc
test_only,inference,-1,42,6,0.4,0.8949999809265137,11.379462242126465,12.8199462890625,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/6dh025jt
test_only,inference,-1,42,6,0.5,0.9010714292526245,11.20664119720459,15.159453392028809,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/69zyrg1q
test_only,inference,-1,42,6,0.6,0.9085714221000671,10.910820960998535,12.098474502563477,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/nkblsh4b
test_only,inference,-1,42,6,0.7,0.9117857217788696,11.047143936157227,14.936640739440918,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/cldb0yyl
test_only,inference,-1,42,6,0.8,0.9096428751945496,11.252493858337402,14.150074005126953,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/3xxklgtq
test_only,inference,-1,42,6,0.0,0.8617857098579407,11.704556465148926,18.04848289489746,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/50fmta7o
test_only,inference,-1,42,6,0.1,0.8642857074737549,10.73160457611084,11.93354606628418,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/zdk6ilev
test_only,inference,-1,42,6,0.2,0.8700000047683716,10.893767356872559,14.758767127990723,97.6978530883789,114.0,,,,,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/9swmw6ly
