phase_type,noise_level,task,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス
inference,-1.0,0,0.920714259147644,64.77401733398438,67.74673461914062,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,0,0.6610714197158813,62.80182647705078,67.84960174560547,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,1,0.8757143020629883,63.719390869140625,67.26058197021484,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,0,0.7214285731315613,61.31582260131836,64.10997009277344,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,1,0.6957142949104309,62.046695709228516,64.475830078125,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,2,0.8785714507102966,63.61869812011719,67.91337585449219,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,0,0.5899999737739563,65.5901870727539,68.42626953125,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,1,0.7771428823471069,63.580814361572266,68.00748443603516,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,2,0.7960714101791382,63.371116638183594,66.23943328857422,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,3,0.8089285492897034,61.91114807128906,66.64622497558594,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,0,0.7803571224212646,60.70317459106445,62.98831558227539,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,1,0.5967857241630554,64.87838745117188,69.93920135498047,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,2,0.6100000143051147,64.94195556640625,66.6829833984375,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,3,0.41499999165534973,66.4796371459961,68.86859893798828,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,4,0.7900000214576721,65.91065216064453,67.76798248291016,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,0,0.8439285755157471,65.46879577636719,67.23236846923828,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,1,0.4714285731315613,59.43729019165039,61.099456787109375,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,2,0.6225000023841858,60.682525634765625,62.37370681762695,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,3,0.2046428620815277,61.0445442199707,62.6961784362793,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,4,0.5442857146263123,62.134464263916016,68.94697570800781,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,5,0.818928599357605,65.21047973632812,66.81831359863281,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,0,0.8307142853736877,61.201812744140625,63.650146484375,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,1,0.606071412563324,61.7533073425293,64.88156127929688,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,2,0.7107142806053162,60.76979446411133,62.85444259643555,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,3,0.3532142639160156,64.44219207763672,66.65885925292969,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,4,0.572857141494751,65.13701629638672,67.38692474365234,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,5,0.7817857265472412,61.39312744140625,63.61909484863281,36.78672409057617,49.47368240356445,,,,,N/A
inference,-1.0,6,0.1899999976158142,65.60900115966797,69.1301040649414,36.78672409057617,49.47368240356445,,,,,N/A
