ステータス,モデル,データセット,dataset_seed,LSTMCell,optimizer,scheduler,batch,model.n_layers,model.d_model,units,output_units,エポック数,ode_solver_unfolds,input_mapping,検証精度 (Val Acc),テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),学習時間/epoch,訓練時 Memoey Allocated [MB],推論時 Memoey Allocated [MB],チェックポイントパス,wandbリンク,備考
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9472155570983887,38.94245910644531,41.327171325683594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/lrz4dcvt,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9472155570983887,38.94245910644531,41.327171325683594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/lrz4dcvt,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,36.441837310791016,37.17948532104492,60.97256088256836,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda500/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/k7d4riwi,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,36.441837310791016,37.17948532104492,60.97256088256836,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda500/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/k7d4riwi,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8851161599159241,38.855655670166016,39.76161575317383,65.27886199951172,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda500/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/m5xedhg4,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8851161599159241,38.855655670166016,39.76161575317383,65.27886199951172,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda500/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/m5xedhg4,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.3294270932674408,38.397056579589844,40.1716423034668,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/4grult6d,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.3294270932674408,38.397056579589844,40.1716423034668,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/4grult6d,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8851161599159241,37.517704010009766,43.47760772705078,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/clcbo9rp,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8851161599159241,37.517704010009766,43.47760772705078,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/clcbo9rp,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8919270634651184,38.60935974121094,39.76704025268555,64.7440414428711,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda500/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/5r19cd4i,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8919270634651184,38.60935974121094,39.76704025268555,64.7440414428711,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda500/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/5r19cd4i,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.2528044879436493,36.758583068847656,37.87189483642578,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/txcmlcua,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.2528044879436493,36.758583068847656,37.87189483642578,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/txcmlcua,
