ステータス,モデル,データセット,dataset_seed,LSTMCell,optimizer,scheduler,batch,model.n_layers,model.d_model,units,output_units,エポック数,ode_solver_unfolds,input_mapping,検証精度 (Val Acc),テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),学習時間/epoch,訓練時 Memoey Allocated [MB],推論時 Memoey Allocated [MB],チェックポイントパス,wandbリンク,備考
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,37.0250358581543,39.410057067871094,63.52294158935547,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/wv6w10y7,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,37.0250358581543,39.410057067871094,63.52294158935547,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/wv6w10y7,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9048477411270142,38.81513214111328,39.65458297729492,66.84722900390625,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/1wddvexm,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9048477411270142,38.81513214111328,39.65458297729492,66.84722900390625,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/1wddvexm,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.35757210850715637,39.2949104309082,41.660865783691406,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/w5822yi3,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.35757210850715637,39.2949104309082,41.660865783691406,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/w5822yi3,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9048477411270142,38.805015563964844,43.922752380371094,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/sp3fb6pg,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9048477411270142,38.805015563964844,43.922752380371094,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/sp3fb6pg,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9087539911270142,38.82732391357422,40.60629653930664,67.13299560546875,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/h1vhc7fi,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9087539911270142,38.82732391357422,40.60629653930664,67.13299560546875,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/h1vhc7fi,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.29787659645080566,39.77826690673828,44.974090576171875,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/5jfo1np0,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.29787659645080566,39.77826690673828,44.974090576171875,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/5jfo1np0,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.4388020932674408,38.98371887207031,41.1474723815918,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/g4mcn5g1,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.4388020932674408,38.98371887207031,41.1474723815918,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/g4mcn5g1,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9087539911270142,36.4906120300293,39.39881896972656,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/3qzr4mbe,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9087539911270142,36.4906120300293,39.39881896972656,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/3qzr4mbe,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8985376358032227,36.26609802246094,37.29945755004883,62.73598098754883,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_3/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/uo4d0t01,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8985376358032227,36.26609802246094,37.29945755004883,62.73598098754883,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_3/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/uo4d0t01,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.2161458283662796,38.69591522216797,39.60179138183594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ej9wsrb9,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.2161458283662796,38.69591522216797,39.60179138183594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ej9wsrb9,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.22305689752101898,36.17076110839844,38.22170639038086,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/bkqg3jj0,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.22305689752101898,36.17076110839844,38.22170639038086,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/bkqg3jj0,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.34495192766189575,36.84211730957031,38.294979095458984,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/i0agz9rs,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.34495192766189575,36.84211730957031,38.294979095458984,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/i0agz9rs,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8985376358032227,38.986656188964844,41.766014099121094,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/h0y64vbp,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8985376358032227,38.986656188964844,41.766014099121094,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/h0y64vbp,
完了,sequence,mnist,4,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9038461446762085,40.34166717529297,41.96051788330078,67.58392333984375,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_4/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/9tjc26md,
完了,sequence,mnist,4,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9038461446762085,40.34166717529297,41.96051788330078,67.58392333984375,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda100/train_task_4/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/9tjc26md,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.17658253014087677,38.764495849609375,41.29977035522461,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/dldlgwpa,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.17658253014087677,38.764495849609375,41.29977035522461,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/dldlgwpa,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.22556090354919434,39.07184982299805,40.782657623291016,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/7v7kfmcg,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.22556090354919434,39.07184982299805,40.782657623291016,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/7v7kfmcg,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.27734375,36.57844924926758,37.69684600830078,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/9tkpz04k,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.27734375,36.57844924926758,37.69684600830078,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/9tkpz04k,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.45753204822540283,39.20151138305664,42.14716720581055,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/1egy4ouw,
完了,sequence,mnist,3,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.45753204822540283,39.20151138305664,42.14716720581055,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/1egy4ouw,
完了,sequence,mnist,4,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9038461446762085,38.893341064453125,41.363861083984375,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/rfknk413,
完了,sequence,mnist,4,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9038461446762085,38.893341064453125,41.363861083984375,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/rfknk413,
