ステータス,モデル,データセット,dataset_seed,LSTMCell,optimizer,scheduler,batch,model.n_layers,model.d_model,units,output_units,エポック数,ode_solver_unfolds,input_mapping,検証精度 (Val Acc),テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),学習時間/epoch,訓練時 Memoey Allocated [MB],推論時 Memoey Allocated [MB],チェックポイントパス,wandbリンク,備考
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,39.077911376953125,39.80244445800781,64.83020782470703,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda10/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/poibgq6k,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,39.077911376953125,39.80244445800781,64.83020782470703,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda10/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/poibgq6k,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9134615659713745,39.57240295410156,45.954383850097656,65.79198455810547,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda10/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/ctg6chug,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9134615659713745,39.57240295410156,45.954383850097656,65.79198455810547,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda10/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/ctg6chug,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.34625402092933655,39.387939453125,41.68174743652344,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/f5cdx4s3,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.34625402092933655,39.387939453125,41.68174743652344,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/f5cdx4s3,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9134615659713745,39.066009521484375,44.70907211303711,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/b532vi3c,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9134615659713745,39.066009521484375,44.70907211303711,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/b532vi3c,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9169671535491943,36.55327224731445,37.613380432128906,63.928565979003906,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda10/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/ekweaqd7,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9169671535491943,36.55327224731445,37.613380432128906,63.928565979003906,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda10/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/ekweaqd7,
