ステータス,モデル,データセット,dataset_seed,LSTMCell,optimizer,scheduler,batch,model.n_layers,model.d_model,units,output_units,エポック数,ode_solver_unfolds,input_mapping,検証精度 (Val Acc),テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),学習時間/epoch,訓練時 Memoey Allocated [MB],推論時 Memoey Allocated [MB],チェックポイントパス,wandbリンク,備考
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9472155570983887,38.94245910644531,41.327171325683594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/lrz4dcvt,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.9472155570983887,38.94245910644531,41.327171325683594,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/lrz4dcvt,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,36.80429458618164,41.84933853149414,62.404151916503906,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda50000/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/r3fu7fmw,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.9472155570983887,36.80429458618164,41.84933853149414,62.404151916503906,1127.49169921875,22.08612632751465,/work/outputs/ncps/DIL/ewc_lambda50000/train_task_0/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/r3fu7fmw,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8277243375778198,39.393802642822266,40.30686950683594,66.80398559570312,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda50000/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/ozv0zkeh,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8277243375778198,39.393802642822266,40.30686950683594,66.80398559570312,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda50000/train_task_1/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/ozv0zkeh,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.27263620495796204,39.376914978027344,41.83502197265625,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/yvzzgthu,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.27263620495796204,39.376914978027344,41.83502197265625,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/yvzzgthu,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8277243375778198,37.226715087890625,40.14777374267578,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ngq9prtn,
完了,sequence,mnist,1,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.8277243375778198,37.226715087890625,40.14777374267578,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/ngq9prtn,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8222155570983887,36.52873992919922,37.47719192504883,62.37396240234375,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda50000/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/459hzfq7,
完了,sequence,mnist,2,True,adamw,cosine_warmup,128,1,28,64,10,11,6,affine,-1.0,0.8222155570983887,36.52873992919922,37.47719192504883,62.37396240234375,1128.099609375,22.29950523376465,/work/outputs/ncps/DIL/ewc_lambda50000/train_task_2/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/ncps_ewc_continual_learning/runs/459hzfq7,
完了,sequence,mnist,0,True,adamw,cosine_warmup,128,1,28,64,10,100,6,affine,,0.21434295177459717,37.0227165222168,38.13833999633789,,,21.904478073120117,N/A,https://wandb.ai/yuuharuharuya1120-japan/default/runs/0nojwt3a,
