phase,phase_type,train_seed,test_seed,noise_level,task_id,テスト精度 (Test Acc),平均レイテンシ (ms/バッチ),p95 レイテンシ (ms/バッチ),推論時 Memory Allocated [MB],推論時 Memory Reserved [MB],学習時間/epoch,訓練時 Memory Allocated [MB],訓練時 Memory Reserved [MB],検証精度 (Val Acc),チェックポイントパス,wandbリンク
test_only,training,-1,42,-1,0,0.8999999761581421,33.73761367797852,139.5327606201172,287.50518798828125,300.0,,,,,/work/outputs/2025-09-08/17-14-24-718601/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/default/runs/uuwzasvb
test_only,training,-1,42,-1,1,0.9421428442001344,3.47146224975586,6.3237152099609375,287.5048828125,300.0,,,,,/work/outputs/2025-09-08/17-15-48-778439/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/default/runs/72g7zd5c
test_only,training,-1,42,-1,2,0.9340000152587892,3.5354931354522705,6.935837268829346,287.5048828125,300.0,,,,,/work/outputs/2025-09-08/17-17-29-931073/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/default/runs/okhl4bag
test_only,training,-1,42,-1,3,0.9254166483879088,3.257818937301636,4.695882797241211,287.5047912597656,300.0,,,,,/work/outputs/2025-09-08/17-19-30-068227/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/default/runs/axig2jpp
test_only,training,-1,42,-1,4,0.9160714149475098,3.667381525039673,7.366530418395996,287.5049743652344,300.0,,,,,/work/outputs/2025-09-08/17-21-46-036383/checkpoints/val/accuracy.ckpt,https://wandb.ai/yuuharuharuya1120-japan/default/runs/jw0scyqm
